,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,FirstName,LastName,ADEmail,BusinessUnit,EmployeeClassificationType,DepartmentType,GenderCode,MaritalDesc,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,DistanceFromHome,EducationField,Performance,Employee ID.1,YearsWorking,FinalScore,ExitScore,Age,SupervisorEngagementScore,PayZone_Encoded
193,1870,2023-01-01,2.2222222222222223,5.0,1.25,Shelby,Frazier,shelby.frazier@bilearner.com,0.0,10,5.0,0,0,5.0,2.0,2.5,6.666666666666666,3.6875,4.214285714285714,3.4705882352941178,6.0,3.791889128706123,3.3333333333333335,10,5.000000000000001,0.0,3.0,,5,4,0,30.8,1.7647058823529411,2
194,1870,2023-06-01,1.1111111111111112,4.375,1.25,Shelby,Frazier,shelby.frazier@bilearner.com,0.0,10,5.0,0,0,5.0,2.0,2.5,6.666666666666666,3.9375,4.5,3.7058823529411766,6.0,3.905486765875269,3.3333333333333335,10,5.000000000000001,0.0,2.25,,6,4,0,31.2,1.7647058823529411,2
195,1870,2024-01-01,0.0,3.75,1.25,Shelby,Frazier,shelby.frazier@bilearner.com,0.0,10,5.0,0,0,5.0,2.0,2.5,6.666666666666666,4.3125,4.928571428571429,4.058823529411765,7.0,4.07588322162899,3.3333333333333335,10,5.000000000000001,0.0,1.5,,6,4,0,31.8,1.7647058823529411,2
196,1870,2024-06-01,0.0,3.125,1.25,Shelby,Frazier,shelby.frazier@bilearner.com,0.0,10,5.0,0,0,5.0,2.0,2.5,6.666666666666666,4.5625,5.214285714285714,4.294117647058823,7.0,4.189480858798137,3.3333333333333335,10,5.000000000000001,0.0,1.25,,7,4,0,32.2,1.7647058823529411,2
197,1870,2025-01-01,0.0,2.5,1.25,Shelby,Frazier,shelby.frazier@bilearner.com,0.0,10,5.0,0,0,5.0,2.0,2.5,6.666666666666666,4.9375,5.642857142857143,4.647058823529412,8.0,4.3598773145518575,3.3333333333333335,10,5.000000000000001,0.0,1.0,,7,4,0,32.8,1.7647058823529411,2
198,1870,2025-06-01,0.0,1.875,0.0,Shelby,Frazier,shelby.frazier@bilearner.com,0.0,10,5.0,0,0,5.0,2.0,2.5,6.666666666666666,5.1875,5.928571428571429,4.882352941176471,8.0,4.473474951721005,3.611111111111111,10,5.000000000000001,0.0,0.75,,8,4,0,33.2,1.7647058823529411,2
1229,1883,2020-01-01,3.3333333333333335,5.0,3.75,Giselle,Butler,giselle.butler@bilearner.com,10.0,4,5.0,0,10,5.0,3.0,0.0,0.0,4.375,5.0,4.11764705882353,2.0,5.099397932523003,4.444444444444445,0,0.0,3.0769230769230766,,,1,6,5,52.9,4.0,2
199,1887,2020-01-01,2.2222222222222223,3.75,3.75,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,2.5,2.857142857142857,2.3529411764705883,4.0,3.252300352152675,4.444444444444445,0,0.0,1.2087912087912087,2.5,,4,5,0,22.3,3.5294117647058822,1
200,1887,2020-06-01,1.1111111111111112,3.125,3.75,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,2.75,3.1428571428571432,2.588235294117647,4.0,3.3658979893218217,4.722222222222223,0,0.0,1.2087912087912087,1.75,,4,2,0,22.7,3.5294117647058822,1
201,1887,2021-01-01,2.2222222222222223,3.75,2.5,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,3.125,3.5714285714285716,2.9411764705882355,5.0,3.536294445075542,5.277777777777779,0,0.0,1.2087912087912087,2.5,,5,2,0,23.3,3.5294117647058822,1
202,1887,2021-06-01,2.2222222222222223,3.125,2.5,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,3.375,3.8571428571428577,3.1764705882352944,5.0,3.649892082244689,5.555555555555555,0,0.0,1.2087912087912087,2.25,,5,2,0,23.7,3.5294117647058822,1
203,1887,2022-01-01,2.2222222222222223,2.5,3.75,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,3.75,4.285714285714286,3.5294117647058822,6.0,3.8202885379984095,5.555555555555555,0,0.0,1.2087912087912087,2.0,,6,5,0,24.3,3.5294117647058822,1
204,1887,2022-06-01,3.3333333333333335,3.125,2.5,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,4.0,4.571428571428572,3.7647058823529416,6.0,3.933886175167556,6.111111111111111,0,0.0,1.2087912087912087,2.75,,6,4,0,24.7,3.5294117647058822,1
205,1887,2023-01-01,3.3333333333333335,2.5,1.25,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,4.375,5.0,4.11764705882353,7.0,4.1042826309212765,6.666666666666666,0,0.0,1.2087912087912087,2.5,,7,2,0,25.3,3.5294117647058822,1
206,1887,2023-06-01,4.444444444444445,3.125,0.0,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,4.625,5.2857142857142865,4.352941176470589,7.0,4.217880268090424,6.666666666666666,0,0.0,1.2087912087912087,3.25,,7,3,0,25.7,3.5294117647058822,1
207,1887,2024-01-01,3.3333333333333335,2.5,1.25,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,5.0,5.714285714285714,4.705882352941177,8.0,4.388276723844144,6.944444444444445,0,0.0,1.2087912087912087,2.5,,8,3,0,26.3,3.5294117647058822,1
208,1887,2024-06-01,4.444444444444445,3.125,1.25,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,5.25,6.0,4.9411764705882355,8.0,4.501874361013291,6.944444444444445,0,0.0,1.2087912087912087,3.25,,8,3,0,26.7,3.5294117647058822,1
209,1887,2025-01-01,3.3333333333333335,2.5,0.0,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,5.625,6.428571428571429,5.294117647058823,9.0,4.6722708167670115,6.944444444444445,0,0.0,1.2087912087912087,2.5,,9,6,0,27.3,3.5294117647058822,1
210,1887,2025-06-01,3.3333333333333335,1.875,0.0,Esther,Spears,esther.spears@bilearner.com,3.5164835164835164,10,5.0,10,6,5.0,3.0,2.5,6.666666666666666,5.875,6.714285714285714,5.529411764705883,9.0,4.785868453936158,6.944444444444445,0,0.0,1.2087912087912087,2.25,,9,5,0,27.7,3.5294117647058822,1
211,1930,2020-01-01,3.3333333333333335,3.75,5.0,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,2.4375,2.7857142857142856,2.2941176470588234,4.0,3.223900942860388,1.9444444444444446,0,0.35714285714285715,10.0,3.0,,3,2,0,33.4,4.117647058823529,1
212,1930,2020-06-01,4.444444444444445,4.375,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,2.6875,3.071428571428571,2.5294117647058822,4.0,3.337498580029535,1.9444444444444446,0,0.35714285714285715,10.0,3.75,,4,2,0,33.8,4.117647058823529,1
213,1930,2021-01-01,2.2222222222222223,3.75,5.0,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,3.0625,3.5000000000000004,2.882352941176471,5.0,3.5078950357832555,2.5000000000000004,0,0.35714285714285715,10.0,2.5,,4,2,0,34.4,4.117647058823529,1
214,1930,2021-06-01,3.3333333333333335,4.375,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,3.3125,3.7857142857142856,3.1176470588235294,5.0,3.6214926729524026,2.5000000000000004,0,0.35714285714285715,10.0,3.25,,5,2,0,34.8,4.117647058823529,1
215,1930,2022-01-01,4.444444444444445,5.0,7.5,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,3.6875,4.214285714285714,3.4705882352941178,6.0,3.791889128706123,3.055555555555556,0,0.35714285714285715,10.0,4.0,,5,2,0,35.4,4.117647058823529,1
216,1930,2022-06-01,3.3333333333333335,4.375,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,3.9375,4.5,3.7058823529411766,6.0,3.905486765875269,3.3333333333333335,0,0.35714285714285715,10.0,3.25,,6,2,0,35.8,4.117647058823529,1
217,1930,2023-01-01,4.444444444444445,5.0,5.0,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,4.3125,4.928571428571429,4.058823529411765,7.0,4.07588322162899,3.888888888888889,0,0.35714285714285715,10.0,4.0,,6,2,0,36.4,4.117647058823529,1
218,1930,2023-06-01,4.444444444444445,4.375,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,4.5625,5.214285714285714,4.294117647058823,7.0,4.189480858798137,3.888888888888889,0,0.35714285714285715,10.0,3.75,,7,2,0,36.8,4.117647058823529,1
219,1930,2024-01-01,3.3333333333333335,3.75,5.0,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,4.9375,5.642857142857143,4.647058823529412,8.0,4.3598773145518575,3.888888888888889,0,0.35714285714285715,10.0,3.0,,7,2,0,37.4,4.117647058823529,1
220,1930,2024-06-01,2.2222222222222223,3.125,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,5.1875,5.928571428571429,4.882352941176471,8.0,4.473474951721005,4.166666666666666,0,0.35714285714285715,10.0,2.25,,8,2,0,37.8,4.117647058823529,1
221,1930,2025-01-01,2.2222222222222223,2.5,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,5.5625,6.357142857142858,5.235294117647059,9.0,4.643871407474725,4.444444444444445,0,0.35714285714285715,10.0,2.0,,8,2,0,38.4,4.117647058823529,1
222,1930,2025-06-01,3.3333333333333335,3.125,6.25,Frank,Williams,frank.williams@bilearner.com,1.5384615384615385,4,5.0,0,10,5.0,3.0,7.5,3.3333333333333335,5.8125,6.642857142857143,5.470588235294119,9.0,4.757469044643871,4.722222222222223,0,0.35714285714285715,10.0,2.75,,9,2,0,38.8,4.117647058823529,1
223,1951,2020-01-01,4.444444444444445,1.25,3.75,Lindsay,Copeland,lindsay.copeland@bilearner.com,1.098901098901099,4,7.5,0,0,5.0,4.0,5.0,6.666666666666666,3.0,3.4285714285714284,2.823529411764706,5.0,3.479495626490969,3.888888888888889,0,0.35714285714285715,3.5164835164835164,2.5,,4,6,0,59.3,3.6470588235294117,0
224,1951,2020-06-01,3.3333333333333335,0.625,3.75,Lindsay,Copeland,lindsay.copeland@bilearner.com,1.098901098901099,4,7.5,0,0,5.0,4.0,5.0,6.666666666666666,3.25,3.7142857142857144,3.058823529411765,5.0,3.593093263660115,3.888888888888889,0,0.35714285714285715,3.5164835164835164,1.75,,5,6,0,59.8,3.6470588235294117,0
225,1951,2021-01-01,2.2222222222222223,0.0,3.75,Lindsay,Copeland,lindsay.copeland@bilearner.com,1.098901098901099,4,7.5,0,0,5.0,4.0,5.0,6.666666666666666,3.625,4.142857142857143,3.411764705882353,6.0,3.7634897194138355,3.888888888888889,0,0.35714285714285715,3.5164835164835164,1.0,,5,6,0,60.4,3.6470588235294117,0
226,1951,2021-06-01,2.2222222222222223,0.0,3.75,Lindsay,Copeland,lindsay.copeland@bilearner.com,1.098901098901099,4,7.5,0,0,5.0,4.0,5.0,6.666666666666666,3.875,4.428571428571429,3.647058823529412,6.0,3.8770873565829826,3.888888888888889,0,0.35714285714285715,3.5164835164835164,1.0,,6,6,5,60.8,3.6470588235294117,0
227,1966,2020-01-01,4.444444444444445,3.75,2.5,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,0.375,0.42857142857142855,0.35294117647058826,1.0,2.2867204362149263,1.666666666666667,10,6.428571428571429,10.0,3.5,,0,2,0,48.8,7.529411764705882,1
228,1966,2020-06-01,3.3333333333333335,3.125,3.75,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,0.625,0.7142857142857143,0.5882352941176471,1.0,2.4003180733840734,1.666666666666667,10,6.428571428571429,10.0,2.75,,1,2,0,49.2,7.529411764705882,1
229,1966,2021-01-01,5.555555555555555,3.75,2.5,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,1.0,1.142857142857143,0.9411764705882354,2.0,2.5707145291377937,1.666666666666667,10,6.428571428571429,10.0,4.0,,1,2,0,49.8,7.529411764705882,1
230,1966,2021-06-01,5.555555555555555,3.125,3.75,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,1.25,1.4285714285714286,1.1764705882352942,2.0,2.6843121663069405,1.666666666666667,10,6.428571428571429,10.0,3.75,,2,2,0,50.2,7.529411764705882,1
231,1966,2022-01-01,5.555555555555555,2.5,2.5,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,1.625,1.8571428571428572,1.5294117647058825,3.0,2.854708622060661,1.666666666666667,10,6.428571428571429,10.0,3.5,,2,2,0,50.8,7.529411764705882,1
232,1966,2022-06-01,6.666666666666667,3.125,1.25,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,1.875,2.142857142857143,1.7647058823529411,3.0,2.9683062592298075,1.9444444444444446,10,6.428571428571429,10.0,4.25,,3,2,0,51.2,7.529411764705882,1
233,1966,2023-01-01,6.666666666666667,2.5,1.25,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,2.25,2.5714285714285716,2.1176470588235294,4.0,3.138702714983528,2.5000000000000004,10,6.428571428571429,10.0,4.0,,3,2,0,51.8,7.529411764705882,1
234,1966,2023-06-01,6.666666666666667,1.875,2.5,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,2.5,2.857142857142857,2.3529411764705883,4.0,3.252300352152675,2.777777777777778,10,6.428571428571429,10.0,3.75,,4,2,0,52.2,7.529411764705882,1
235,1966,2024-01-01,7.777777777777779,2.5,1.25,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,2.875,3.2857142857142856,2.705882352941176,5.0,3.422696807906395,3.3333333333333335,10,6.428571428571429,10.0,4.5,,4,2,0,52.8,7.529411764705882,1
236,1966,2024-06-01,7.777777777777779,1.875,2.5,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,3.125,3.5714285714285716,2.9411764705882355,5.0,3.536294445075542,3.3333333333333335,10,6.428571428571429,10.0,4.25,,5,2,0,53.2,7.529411764705882,1
237,1966,2025-01-01,6.666666666666667,1.25,2.5,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,3.5,4.0,3.2941176470588234,6.0,3.7066909008292623,3.888888888888889,10,6.428571428571429,10.0,3.5,,5,2,0,53.8,7.529411764705882,1
238,1966,2025-06-01,6.666666666666667,0.625,1.25,Kristie,Nowlan,kristie.nowlan@bilearner.com,3.5164835164835164,0,5.0,0,4,5.0,1.0,7.5,6.666666666666666,3.75,4.285714285714286,3.5294117647058822,6.0,3.8202885379984095,4.166666666666666,10,6.428571428571429,10.0,3.25,,6,2,0,54.2,7.529411764705882,1
239,2008,2020-01-01,1.1111111111111112,2.5,2.5,Kaila,Johnston,kaila.johnston@bilearner.com,8.571428571428571,4,5.0,0,4,5.0,1.0,7.5,6.666666666666666,0.3125,0.35714285714285715,0.29411764705882354,0.0,2.2583210269226397,1.9444444444444446,0,4.642857142857143,1.2087912087912087,1.5,,0,5,0,78.9,1.8823529411764706,0
240,2008,2020-06-01,2.2222222222222223,3.125,1.25,Kaila,Johnston,kaila.johnston@bilearner.com,8.571428571428571,4,5.0,0,4,5.0,1.0,7.5,6.666666666666666,0.5625,0.6428571428571429,0.5294117647058824,1.0,2.3719186640917864,1.9444444444444446,0,4.642857142857143,1.2087912087912087,2.25,,0,3,5,79.3,1.8823529411764706,0
934,2019,2020-01-01,3.3333333333333335,5.0,3.75,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,2,0,42.4,2.0,1
935,2019,2020-07-01,3.3333333333333335,4.375,2.5,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,5,0,42.9,2.0,1
936,2019,2021-01-01,3.3333333333333335,3.75,3.75,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,6,0,43.4,2.0,1
937,2019,2021-07-01,2.2222222222222223,3.125,5.0,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,2,0,43.9,2.0,1
938,2019,2022-01-01,1.1111111111111112,1.25,5.0,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,2,0,44.4,2.0,1
939,2019,2022-07-01,1.1111111111111112,0.625,6.25,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,6,0,44.9,2.0,1
940,2019,2023-01-01,1.1111111111111112,0.0,5.0,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,0,2,0,45.4,2.0,1
941,2019,2023-07-01,1.1111111111111112,0.0,5.0,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,1,2,0,45.9,2.0,1
942,2019,2024-01-01,0.0,0.0,5.0,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,1,3,0,46.4,2.0,1
943,2019,2024-07-01,1.1111111111111112,0.625,5.0,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,2,3,0,46.9,2.0,1
944,2019,2025-01-01,1.1111111111111112,0.0,3.75,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,2,5,0,47.5,2.0,1
945,2019,2025-07-01,2.2222222222222223,0.625,2.5,Emery,Peck,emery.peck@bilearner.com,1.098901098901099,4,5.0,0,4,5.0,4.0,7.5,3.3333333333333335,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10,1.0714285714285714,1.2087912087912087,,,3,5,0,47.9,2.0,1
1002,2038,2020-01-01,3.3333333333333335,5.0,3.75,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,1,5,0,18.8,2.0,0
1003,2038,2020-07-01,3.3333333333333335,4.375,2.5,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,1,3,0,19.3,2.0,0
1004,2038,2021-01-01,3.3333333333333335,3.75,3.75,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,2,5,0,19.8,2.0,0
1005,2038,2021-07-01,2.2222222222222223,3.125,5.0,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,2,2,0,20.3,2.0,0
1006,2038,2022-01-01,1.1111111111111112,1.25,5.0,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,3,3,0,20.8,2.0,0
1007,2038,2022-07-01,1.1111111111111112,0.625,6.25,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,3,5,0,21.3,2.0,0
1008,2038,2023-01-01,1.1111111111111112,0.0,5.0,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,4,2,0,21.8,2.0,0
1009,2038,2023-07-01,1.1111111111111112,0.0,5.0,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,4,5,0,22.3,2.0,0
1010,2038,2024-01-01,0.0,0.0,5.0,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,5,4,0,22.8,2.0,0
1011,2038,2024-07-01,1.1111111111111112,0.625,5.0,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,5,5,0,23.3,2.0,0
1012,2038,2025-01-01,1.1111111111111112,0.0,3.75,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,6,4,0,23.8,2.0,0
1013,2038,2025-07-01,2.2222222222222223,0.625,2.5,Weston,Rios,weston.rios@bilearner.com,1.2087912087912087,4,5.0,0,0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0,10.0,3.5164835164835164,,,6,5,0,24.3,2.0,0
870,2053,2020-01-01,3.3333333333333335,5.0,3.75,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,0,4,0,30.4,2.0,2
871,2053,2020-07-01,3.3333333333333335,4.375,2.5,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,0,4,0,30.8,2.0,2
872,2053,2021-01-01,3.3333333333333335,3.75,3.75,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,0,4,0,31.4,2.0,2
873,2053,2021-07-01,2.2222222222222223,3.125,5.0,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,0,4,0,31.8,2.0,2
874,2053,2022-01-01,1.1111111111111112,1.25,5.0,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,0,4,0,32.4,2.0,2
875,2053,2022-07-01,1.1111111111111112,0.625,6.25,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,0,4,0,32.8,2.0,2
876,2053,2023-01-01,1.1111111111111112,0.0,5.0,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,1,4,0,33.4,2.0,2
877,2053,2023-07-01,1.1111111111111112,0.0,5.0,Kolten,Kim,kolten.kim@bilearner.com,10.0,4,5.0,0,6,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10,2.142857142857143,0.0,,,1,4,0,33.8,2.0,2
