Unnamed: 0,Employee ID,Absence Date,Absence Duration,Absence Type,Day of the Week,Week of Year,Holiday Proximity,Previous Absence History,Weather (Temp),Season,Return Date,Unnamed: 0.1,Employee ID.2,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,FirstName,LastName,ADEmail,BusinessUnit,EmployeeClassificationType,DepartmentType,GenderCode,MaritalDesc,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,DistanceFromHome,EducationField,Performance,Employee ID.1,YearsWorking,FinalScore,ExitScore,Age,SupervisorEngagementScore,PayZone_Encoded,Year,Month,DayOfWeek,DayOfYear,AbsenceType_Season,PreviousAbsence_HolidayProximity
1383,1626.0,2020-11-26,4,4,4,47,0,0,14,3,2020-12-01,860,1626,2020-07-01 00:00:00,3.333333333333333,4.375,2.5,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,72.6,3.647058823529412,2,2020,11,4,331,12,0
1392,1626.0,2020-11-27,2,4,5,47,0,0,19,3,2020-11-30,860,1626,2020-07-01 00:00:00,3.333333333333333,4.375,2.5,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,72.6,3.647058823529412,2,2020,11,5,332,12,0
1399,1626.0,2020-12-16,5,2,3,50,0,0,18,4,2020-12-19,860,1626,2020-07-01 00:00:00,3.333333333333333,4.375,2.5,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,72.6,3.647058823529412,2,2020,12,3,351,8,0
1377,1626.0,2021-01-28,2,2,4,4,0,3,17,4,2021-01-29,861,1626,2021-01-01 00:00:00,3.333333333333333,3.75,3.75,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,73.1,3.647058823529412,2,2021,1,4,28,8,0
1384,1626.0,2021-02-20,5,2,6,7,0,3,10,4,2021-02-25,861,1626,2021-01-01 00:00:00,3.333333333333333,3.75,3.75,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,73.1,3.647058823529412,2,2021,2,6,51,8,0
1378,1626.0,2021-04-17,1,4,6,15,0,4,22,1,2021-04-22,861,1626,2021-01-01 00:00:00,3.333333333333333,3.75,3.75,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,73.1,3.647058823529412,2,2021,4,6,107,4,0
1379,1626.0,2021-05-14,3,4,5,19,0,4,21,1,2021-05-16,861,1626,2021-01-01 00:00:00,3.333333333333333,3.75,3.75,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,73.1,3.647058823529412,2,2021,5,5,134,4,0
1380,1626.0,2021-06-19,7,3,6,24,0,1,23,2,2021-06-23,861,1626,2021-01-01 00:00:00,3.333333333333333,3.75,3.75,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,0,73.1,3.647058823529412,2,2021,6,6,170,6,0
1394,1626.0,2021-08-27,7,3,5,34,0,3,23,2,2021-09-01,862,1626,2021-07-01 00:00:00,2.2222222222222223,3.125,5.0,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,7,73.6,3.647058823529412,2,2021,8,5,239,6,0
1382,1626.0,2021-11-24,6,4,3,47,0,0,15,3,2021-11-27,862,1626,2021-07-01 00:00:00,2.2222222222222223,3.125,5.0,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,7,73.6,3.647058823529412,2,2021,11,3,328,12,0
1386,1626.0,2021-12-08,4,2,3,49,0,1,15,4,2021-12-12,862,1626,2021-07-01 00:00:00,2.2222222222222223,3.125,5.0,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,7,73.6,3.647058823529412,2,2021,12,3,342,8,0
1390,1626.0,2021-12-27,4,2,1,52,0,1,18,4,2022-01-01,862,1626,2021-07-01 00:00:00,2.2222222222222223,3.125,5.0,Katie,Roper,katie.roper@bilearner.com,3.0769230769230766,4,2.5,0,0,5.0,3.0,0.0,6.666666666666666,2.5,0.0,1.1764705882352942,2.0,5.388503919118483,1.9444444444444449,0,2.857142857142857,10.0,,,0,5,7,73.6,3.647058823529412,2,2021,12,1,361,8,0
644,1676.0,2023-01-25,4,2,3,4,0,4,14,4,2023-01-26,147,1676,2023-01-01 00:00:00,1.1111111111111112,5.0,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,4.625,5.285714285714287,4.352941176470589,7.0,4.217880268090424,4.444444444444445,10,2.142857142857143,3.5164835164835164,2.5,,7,6,0,59.1,2.117647058823529,2,2023,1,3,25,8,0
655,1676.0,2023-03-17,4,4,5,11,0,4,17,1,2023-03-22,147,1676,2023-01-01 00:00:00,1.1111111111111112,5.0,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,4.625,5.285714285714287,4.352941176470589,7.0,4.217880268090424,4.444444444444445,10,2.142857142857143,3.5164835164835164,2.5,,7,6,0,59.1,2.117647058823529,2,2023,3,5,76,4,0
646,1676.0,2023-04-22,4,4,6,16,0,3,22,1,2023-04-24,147,1676,2023-01-01 00:00:00,1.1111111111111112,5.0,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,4.625,5.285714285714287,4.352941176470589,7.0,4.217880268090424,4.444444444444445,10,2.142857142857143,3.5164835164835164,2.5,,7,6,0,59.1,2.117647058823529,2,2023,4,6,112,4,0
648,1676.0,2023-08-25,5,3,5,34,0,1,29,2,2023-08-29,148,1676,2023-06-01 00:00:00,1.1111111111111112,4.375,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,4.875,5.571428571428571,4.588235294117647,8.0,4.331477905259571,4.444444444444445,10,2.142857142857143,3.5164835164835164,2.25,,7,6,0,59.5,2.117647058823529,2,2023,8,5,237,6,0
642,1676.0,2023-11-05,3,4,7,45,0,2,12,3,2023-11-07,148,1676,2023-06-01 00:00:00,1.1111111111111112,4.375,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,4.875,5.571428571428571,4.588235294117647,8.0,4.331477905259571,4.444444444444445,10,2.142857142857143,3.5164835164835164,2.25,,7,6,0,59.5,2.117647058823529,2,2023,11,7,309,12,0
658,1676.0,2023-11-18,5,4,6,46,0,2,16,3,2023-11-19,148,1676,2023-06-01 00:00:00,1.1111111111111112,4.375,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,4.875,5.571428571428571,4.588235294117647,8.0,4.331477905259571,4.444444444444445,10,2.142857142857143,3.5164835164835164,2.25,,7,6,0,59.5,2.117647058823529,2,2023,11,6,322,12,0
652,1676.0,2024-03-02,4,4,6,8,0,4,15,1,2024-03-05,149,1676,2024-01-01 00:00:00,1.1111111111111112,3.75,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.25,6.0,4.941176470588236,8.0,4.501874361013291,4.722222222222223,10,2.142857142857143,3.5164835164835164,2.0,,8,6,0,60.1,2.117647058823529,2,2024,3,6,62,4,0
653,1676.0,2024-07-15,6,3,1,28,0,2,28,2,2024-07-16,150,1676,2024-06-01 00:00:00,1.1111111111111112,3.125,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.5,6.285714285714287,5.176470588235294,9.0,4.6154719981824375,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.75,,8,6,0,60.5,2.117647058823529,2,2024,7,1,197,6,0
643,1676.0,2024-09-19,5,4,4,37,0,2,13,3,2024-09-23,150,1676,2024-06-01 00:00:00,1.1111111111111112,3.125,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.5,6.285714285714287,5.176470588235294,9.0,4.6154719981824375,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.75,,8,6,0,60.5,2.117647058823529,2,2024,9,4,263,12,0
651,1676.0,2024-09-23,5,4,1,38,0,3,17,3,2024-09-26,150,1676,2024-06-01 00:00:00,1.1111111111111112,3.125,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.5,6.285714285714287,5.176470588235294,9.0,4.6154719981824375,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.75,,8,6,0,60.5,2.117647058823529,2,2024,9,1,267,12,0
649,1676.0,2024-12-04,6,2,3,48,0,2,13,4,2024-12-06,150,1676,2024-06-01 00:00:00,1.1111111111111112,3.125,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.5,6.285714285714287,5.176470588235294,9.0,4.6154719981824375,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.75,,8,6,0,60.5,2.117647058823529,2,2024,12,3,339,8,0
647,1676.0,2024-12-07,4,2,6,48,0,4,11,4,2024-12-10,150,1676,2024-06-01 00:00:00,1.1111111111111112,3.125,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.5,6.285714285714287,5.176470588235294,9.0,4.6154719981824375,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.75,,8,6,0,60.5,2.117647058823529,2,2024,12,6,342,8,0
654,1676.0,2025-01-05,5,2,7,1,0,0,10,4,2025-01-10,151,1676,2025-01-01 00:00:00,0.0,2.5,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.875,6.714285714285714,5.529411764705883,9.0,4.785868453936158,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.0,,9,6,0,61.1,2.117647058823529,2,2025,1,7,5,8,0
650,1676.0,2025-04-18,2,4,5,15,0,3,20,1,2025-04-23,151,1676,2025-01-01 00:00:00,0.0,2.5,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,5.875,6.714285714285714,5.529411764705883,9.0,4.785868453936158,4.722222222222223,10,2.142857142857143,3.5164835164835164,1.0,,9,6,0,61.1,2.117647058823529,2,2025,4,5,108,4,0
645,1676.0,2025-06-13,4,3,5,23,0,1,20,2,2025-06-16,152,1676,2025-06-01 00:00:00,0.0,1.875,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,6.125,7.000000000000001,5.764705882352942,10.0,4.899466091105305,4.722222222222223,10,2.142857142857143,3.5164835164835164,0.75,,9,6,0,61.5,2.117647058823529,2,2025,6,5,164,6,0
656,1676.0,2025-08-08,6,3,5,31,0,2,28,2,2025-08-09,152,1676,2025-06-01 00:00:00,0.0,1.875,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,6.125,7.000000000000001,5.764705882352942,10.0,4.899466091105305,4.722222222222223,10,2.142857142857143,3.5164835164835164,0.75,,9,6,0,61.5,2.117647058823529,2,2025,8,5,220,6,0
657,1676.0,2025-08-22,4,3,5,33,0,4,22,2,2025-08-23,152,1676,2025-06-01 00:00:00,0.0,1.875,0.0,Moises,Day,moises.day@bilearner.com,3.5164835164835164,10,2.5,10,4,5.0,4.0,5.0,3.333333333333333,6.125,7.000000000000001,5.764705882352942,10.0,4.899466091105305,4.722222222222223,10,2.142857142857143,3.5164835164835164,0.75,,9,6,0,61.5,2.117647058823529,2,2025,8,5,234,6,0
272,1694.0,2021-01-06,5,2,3,1,0,0,13,4,2021-01-07,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,1,3,6,8,0
280,1694.0,2021-01-19,5,2,2,3,0,4,19,4,2021-01-24,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,1,2,19,8,0
270,1694.0,2021-02-20,5,2,6,7,0,1,13,4,2021-02-22,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,2,6,51,8,0
281,1694.0,2021-03-07,4,4,7,10,0,0,19,1,2021-03-09,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,3,7,66,4,0
284,1694.0,2021-03-22,5,4,1,12,0,4,22,1,2021-03-25,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,3,1,81,4,0
283,1694.0,2021-04-23,4,4,5,16,0,4,23,1,2021-04-28,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,4,5,113,4,0
271,1694.0,2021-05-08,1,4,6,18,0,1,16,1,2021-05-12,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,5,6,128,4,0
273,1694.0,2021-05-18,5,4,2,20,0,3,23,1,2021-05-21,155,1694,2021-01-01 00:00:00,4.444444444444445,6.25,6.25,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.5625,1.7857142857142858,1.4705882352941178,2.0,2.826309212768374,1.9444444444444449,0,0.7142857142857142,3.5164835164835164,4.5,,2,10,0,59.8,4.0,0,2021,5,2,138,4,0
276,1694.0,2021-06-03,6,3,4,22,0,4,24,2,2021-06-05,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,6,4,154,6,0
278,1694.0,2021-08-24,8,3,2,34,0,2,20,2,2021-08-25,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,8,2,236,6,0
274,1694.0,2021-09-21,4,4,2,38,0,2,12,3,2021-09-25,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,9,2,264,12,0
282,1694.0,2021-10-06,4,4,3,40,0,2,16,3,2021-10-08,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,10,3,279,12,0
277,1694.0,2021-10-22,5,4,5,42,0,0,11,3,2021-10-25,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,10,5,295,12,0
275,1694.0,2021-11-06,1,4,6,44,0,0,16,3,2021-11-09,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,11,6,310,12,0
279,1694.0,2021-11-26,2,4,5,47,0,0,10,3,2021-11-28,156,1694,2021-06-01 00:00:00,3.333333333333333,5.625,7.5,Malia,Reynolds,malia.reynolds@bilearner.com,3.5164835164835164,4,2.5,10,0,5.0,1.0,7.5,3.333333333333333,1.8125,2.071428571428572,1.7058823529411764,3.0,2.939906849937521,2.5000000000000004,0,0.7142857142857142,3.5164835164835164,3.75,,2,10,7,60.2,4.0,0,2021,11,5,330,12,0
734,1732.0,2021-01-22,5,2,5,3,0,0,17,4,2021-01-26,159,1732,2021-01-01 00:00:00,2.2222222222222223,6.25,6.25,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,3.055555555555556,0,3.571428571428572,0.0,3.5,,4,4,0,59.8,2.3058823529411763,2,2021,1,5,22,8,0
729,1732.0,2021-01-26,4,2,2,4,0,1,13,4,2021-01-31,159,1732,2021-01-01 00:00:00,2.2222222222222223,6.25,6.25,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,3.055555555555556,0,3.571428571428572,0.0,3.5,,4,4,0,59.8,2.3058823529411763,2,2021,1,2,26,8,0
726,1732.0,2021-02-28,4,2,7,9,0,4,18,4,2021-03-03,159,1732,2021-01-01 00:00:00,2.2222222222222223,6.25,6.25,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,3.055555555555556,0,3.571428571428572,0.0,3.5,,4,4,0,59.8,2.3058823529411763,2,2021,2,7,59,8,0
727,1732.0,2021-03-06,1,4,6,9,0,4,15,1,2021-03-11,159,1732,2021-01-01 00:00:00,2.2222222222222223,6.25,6.25,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,3.055555555555556,0,3.571428571428572,0.0,3.5,,4,4,0,59.8,2.3058823529411763,2,2021,3,6,65,4,0
735,1732.0,2021-04-13,4,4,2,15,0,4,16,1,2021-04-15,159,1732,2021-01-01 00:00:00,2.2222222222222223,6.25,6.25,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,3.055555555555556,0,3.571428571428572,0.0,3.5,,4,4,0,59.8,2.3058823529411763,2,2021,4,2,103,4,0
732,1732.0,2021-05-27,4,4,4,21,0,4,21,1,2021-06-01,159,1732,2021-01-01 00:00:00,2.2222222222222223,6.25,6.25,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,3.055555555555556,0,3.571428571428572,0.0,3.5,,4,4,0,59.8,2.3058823529411763,2,2021,5,4,147,4,0
728,1732.0,2021-08-18,5,3,3,33,0,1,25,2,2021-08-21,160,1732,2021-06-01 00:00:00,3.333333333333333,6.875,5.0,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,3.1875,3.642857142857143,3.0,5.0,3.5646938543678286,3.055555555555556,0,3.571428571428572,0.0,4.25,,5,4,0,60.2,2.3058823529411763,2,2021,8,3,230,6,0
733,1732.0,2021-10-06,3,4,3,40,0,0,13,3,2021-10-08,160,1732,2021-06-01 00:00:00,3.333333333333333,6.875,5.0,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,3.1875,3.642857142857143,3.0,5.0,3.5646938543678286,3.055555555555556,0,3.571428571428572,0.0,4.25,,5,4,0,60.2,2.3058823529411763,2,2021,10,3,279,12,0
730,1732.0,2021-10-18,1,4,1,42,0,0,19,3,2021-10-19,160,1732,2021-06-01 00:00:00,3.333333333333333,6.875,5.0,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,3.1875,3.642857142857143,3.0,5.0,3.5646938543678286,3.055555555555556,0,3.571428571428572,0.0,4.25,,5,4,0,60.2,2.3058823529411763,2,2021,10,1,291,12,0
731,1732.0,2021-11-12,4,4,5,45,0,2,11,3,2021-11-13,160,1732,2021-06-01 00:00:00,3.333333333333333,6.875,5.0,May,Roberson,may.roberson@bilearner.com,0.0,4,5.0,0,4,5.0,3.0,0.0,3.333333333333333,3.1875,3.642857142857143,3.0,5.0,3.5646938543678286,3.055555555555556,0,3.571428571428572,0.0,4.25,,5,4,0,60.2,2.3058823529411763,2,2021,11,5,316,12,0
489,1748.0,2022-02-04,6,2,5,5,0,1,14,4,2022-02-06,166,1748,2022-01-01 00:00:00,5.555555555555555,2.5,6.25,Ashley,Rose,ashley.rose@bilearner.com,1.5384615384615383,4,5.0,0,4,5.0,4.0,7.5,6.666666666666666,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.777777777777778,0,0.7142857142857142,1.2087912087912087,3.5,,3,6,0,48.4,6.218487394957983,0,2022,2,5,35,8,0
492,1748.0,2022-02-17,4,2,4,7,0,1,13,4,2022-02-18,166,1748,2022-01-01 00:00:00,5.555555555555555,2.5,6.25,Ashley,Rose,ashley.rose@bilearner.com,1.5384615384615383,4,5.0,0,4,5.0,4.0,7.5,6.666666666666666,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.777777777777778,0,0.7142857142857142,1.2087912087912087,3.5,,3,6,0,48.4,6.218487394957983,0,2022,2,4,48,8,0
500,1748.0,2022-02-25,6,2,5,8,0,1,12,4,2022-02-28,166,1748,2022-01-01 00:00:00,5.555555555555555,2.5,6.25,Ashley,Rose,ashley.rose@bilearner.com,1.5384615384615383,4,5.0,0,4,5.0,4.0,7.5,6.666666666666666,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.777777777777778,0,0.7142857142857142,1.2087912087912087,3.5,,3,6,0,48.4,6.218487394957983,0,2022,2,5,56,8,0
490,1748.0,2022-03-08,3,4,2,10,0,1,15,1,2022-03-11,166,1748,2022-01-01 00:00:00,5.555555555555555,2.5,6.25,Ashley,Rose,ashley.rose@bilearner.com,1.5384615384615383,4,5.0,0,4,5.0,4.0,7.5,6.666666666666666,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.777777777777778,0,0.7142857142857142,1.2087912087912087,3.5,,3,6,0,48.4,6.218487394957983,0,2022,3,2,67,4,0
498,1748.0,2022-03-17,1,4,4,11,0,1,20,1,2022-03-20,166,1748,2022-01-01 00:00:00,5.555555555555555,2.5,6.25,Ashley,Rose,ashley.rose@bilearner.com,1.5384615384615383,4,5.0,0,4,5.0,4.0,7.5,6.666666666666666,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.777777777777778,0,0.7142857142857142,1.2087912087912087,3.5,,3,6,0,48.4,6.218487394957983,0,2022,3,4,76,4,0
495,1748.0,2022-04-12,3,4,2,15,0,2,21,1,2022-04-14,166,1748,2022-01-01 00:00:00,5.555555555555555,2.5,6.25,Ashley,Rose,ashley.rose@bilearner.com,1.5384615384615383,4,5.0,0,4,5.0,4.0,7.5,6.666666666666666,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.777777777777778,0,0.7142857142857142,1.2087912087912087,3.5,,3,6,0,48.4,6.218487394957983,0,2022,4,2,102,4,0
